Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
370554.4	Streptococcus pyogenes MGAS10750	Streptococcus pyogenes MGAS10750	370554	Complete	MGAS10750				MLST.Streptococcus_pyogenes.1072				2006-05-04T00:00:00Z	16636287	PRJNA16366	SAMN02603504	GCA_000013545.1		CP000262	NC_008024	Lab of Human Bacterial Pathogenesis|Rocky Mountain Laboratories, National Institute of Allergy and Infectious Disease, National Institutes of Health, Laboratory of Human Bacterial Pathogenesis, USA, Hamilton	complete				1		1	1937111	38.3	2030	1979																					+	Coccus	No	No	Mesophilic	-	Non-halophilic	Facultative	Host-associated		Streptococcus pyogenes MGAS10750.This strain is being sequenced for comparative genome analysis.		100	99.5	100	0.9		Good	2014-12-08T22:13:35.850Z	2015-03-16T03:17:09.594Z
798300.3	Streptococcus pyogenes MGAS15252	Streptococcus pyogenes MGAS15252	798300	Complete	MGAS15252				MLST.Streptococcus_pyogenes.172		 		2012-03-01T00:00:00Z		PRJNA49669	SAMN02603944	GCA_000250905.1		CP003116.1	NC_017040.1	The Methodist Hospital Research Institute	complete				1		1	1750832	38.5	1690	1662																															Streptococcus pyogenes MGAS15252.Causative agent of an epidemic of group A Streptococcus human invasive infections.		99.6	99.3	100			Good	2014-12-08T22:13:35.859Z	2015-03-16T03:17:09.594Z
1010840.4	Streptococcus pyogenes MGAS1882	Streptococcus pyogenes MGAS1882	1010840	Complete	MGAS1882				MLST.Streptococcus_pyogenes.172		NR-33708		2012-03-01T00:00:00Z		PRJNA66081	SAMN02603945	GCA_000250925.1		CP003121.1	NC_017053.1	The Methodist Hospital Research Institute	complete	454; Illumina			1		1	1781029	38	1727					early 1960	United States							Human, Homo sapiens																	Host		-		99.7	99.5	100			Good	2014-12-08T22:13:35.868Z	2015-03-16T03:17:09.594Z
370553.4	Streptococcus pyogenes MGAS2096	Streptococcus pyogenes MGAS2096	370553	Complete	MGAS2096				MLST.Streptococcus_pyogenes.36				2006-05-04T00:00:00Z	16636287	PRJNA16365	SAMN02603503	GCA_000013525.1		CP000261	NC_008023	Lab of Human Bacterial Pathogenesis|Rocky Mountain Laboratories, National Institute of Allergy and Infectious Disease, National Institutes of Health, Laboratory of Human Bacterial Pathogenesis, USA, Hamilton	complete				1		1	1860355	38.7	1953	1898																					+	Coccus	No	No	Mesophilic	-	Non-halophilic	Facultative	Host-associated		Streptococcus pyogenes MGAS2096.This strain is being sequenced for comparative genome analysis.;many frameshifted proteins		99.9	98.3	100	9.4		Good	2014-12-08T22:13:35.876Z	2015-03-16T03:17:09.594Z
198466.3	Streptococcus pyogenes MGAS315	Streptococcus pyogenes MGAS315	198466	Complete	MGAS315	serovar M3			MLST.Streptococcus_pyogenes.15				2002-07-18T00:00:00Z	12122206	PRJNA311	SAMN02603496	GCA_000007425.1		AE014074	NC_004070	Lab of Human Bacterial Pathogenesis	complete				1		1	1900521	38.6	2010	1865																					+	Coccus	No	No	Mesophilic	30-35	Non-halophilic	Facultative	Host-associated		 Streptococcus pyogenes strain MGAS315. This strain is a serotype M3 strain.		99.9	99.8	100			Good	2014-12-08T22:13:35.887Z	2015-03-16T03:17:09.594Z
293653.4	Streptococcus pyogenes MGAS5005	Streptococcus pyogenes MGAS5005	293653	Complete	MGAS5005				MLST.Streptococcus_pyogenes.28				2005-08-05T00:00:00Z		PRJNA13888	SAMN02603500	GCA_000011765.2		CP000017	NC_007297	Lab of Human Bacterial Pathogenesis|PathoGenesis Corporation	complete				1		1	1838554	38.5	1931	1865		invasive case	isolated from an invasive case in Ontario		Canada	Ontario															+	Coccus	No	No	Mesophilic	35	Non-halophilic	Facultative	Host-associated		Streptococcus pyogenes strain MGAS5005. This strain is an M1 serotype and was isolated from an invasive case in Ontario.		99.9	99.6	100			Good	2014-12-08T22:13:35.897Z	2015-03-16T03:17:09.594Z
319701.6	Streptococcus pyogenes MGAS6180	Streptococcus pyogenes MGAS6180	319701	Complete	MGAS6180				MLST.Streptococcus_pyogenes.52				2005-08-04T00:00:00Z		PRJNA13887	SAMN02603499	GCA_000012165.1		CP000056	NC_007296	Lab of Human Bacterial Pathogenesis|PathoGenesis Corporation	complete				1		1	1897573	38.4	1956	1894		invasive disease	isolated from an invasive disease in Texas in 1998 and is an M28 serotype	1998	United States	Texas															+	Coccus	No	No	Mesophilic	35	Non-halophilic	Facultative	Host-associated		Streptococcus pyogenes strain MGAS6180. This strain was isolated from an invasive disease in Texas in 1998 and is an M28 serotype.		99.9	99.8	100			Good	2014-12-08T22:13:35.906Z	2015-03-16T03:17:09.594Z
186103.3	Streptococcus pyogenes MGAS8232	Streptococcus pyogenes MGAS8232	186103	Complete	MGAS8232	serovar M18			MLST.Streptococcus_pyogenes.42				2002-03-28T00:00:00Z	11917108,12122206	PRJNA286	SAMN02603495	GCA_000007285.1		AE009949	NC_003485	Lab of Human Bacterial Pathogenesis	complete				1		1	1895017	38.5	2007	1839																					+	Coccus	No	No	Mesophilic	30-35	Non-halophilic	Facultative	Host-associated		 Streptococcus pyogenes strain MGAS8232. This strain is a serotype M18 strain often associated with acute rheumatic fever outbreaks in the USA.		100	99.9	100	0.9		Good	2014-12-08T22:13:35.916Z	2015-03-16T03:17:09.594Z
370551.4	Streptococcus pyogenes MGAS9429	Streptococcus pyogenes MGAS9429	370551	Complete	MGAS9429				MLST.Streptococcus_pyogenes.36				2006-05-04T00:00:00Z	16636287	PRJNA16363	SAMN02603501	GCA_000013485.1		CP000259	NC_008021	Lab of Human Bacterial Pathogenesis|Rocky Mountain Laboratories, National Institute of Allergy and Infectious Disease, National Institutes of Health, Laboratory of Human Bacterial Pathogenesis, USA, Hamilton	complete				1		1	1836467	38.5	1893	1877																					+	Coccus	No	No	Mesophilic	-	Non-halophilic	Facultative	Host-associated		Streptococcus pyogenes MGAS9429.This strain is being sequenced for comparative genome analysis.		99.9	99.7	100			Good	2014-12-08T22:13:35.925Z	2015-03-16T03:17:09.594Z
471876.6	Streptococcus pyogenes NZ131	Streptococcus pyogenes NZ131	471876	Complete	NZ131	serovar M49							2008-10-16T00:00:00Z	18820018	PRJNA20707	SAMN02604236	GCA_000018125.1		CP000829	NC_011375	University of Oklahoma Health Sciences Center|University of Oklahoma's Advanced Center for Genome Technology	complete				1		1	1815785	38.6	1876	1700		patient with acute glomerulonephritis	isolated from a patient with acute glomerulonephritis									Human, Homo sapiens			acute glomerulonephritis						+	Coccus	No	No	Mesophilic	-		Facultative	Host-associated		Streptococcus pyogenes NZ131. This strain is a serotype M49 strain isolated from a patient with acute glomerulonephritis. This strain will be used for comparative analysis.		99.9	99.7	100	1.7		Good	2014-12-08T22:13:35.946Z	2015-03-16T03:17:09.594Z
193567.3	Streptococcus pyogenes SSI-1	Streptococcus pyogenes SSI-1	193567	Complete	SSI-1	serovar M3			MLST.Streptococcus_pyogenes.15				2003-06-12T00:00:00Z	12799345	PRJNA301		GCA_000011285.1		BA000034	NC_004606	Osaka Univ.	complete				1		1	1894275	38.6	2009	1861		toxic-shock patient	isolated from a toxic-shock patient in Japan and often associated with severe invasive infections, necrotizing fasciitis, and death		Japan	Japan						Human, Homo sapiens									+	Coccus	No	No	Mesophilic	30-35	Non-halophilic	Facultative	Host-associated		 Streptococcus pyogenes strain SSI-1. This strain is a serotype M3 strain that was isolated from a toxic-shock patient in Japan and often associated with severe invasive infections, necrotizing fasciitis, and death.		99.9	99.7	100			Good	2014-12-08T22:13:35.973Z	2015-03-16T03:17:09.594Z
1437008.3	Streptococcus pyogenes STAB1102		1437008	Complete	STAB1102				MLST.Streptococcus_pyogenes.5				2014-07-22T00:00:00Z	-	PRJNA231786	SAMN03081522	GCA_000732345.1		CP007023.1	-	Service Bacteriologie CHU Pontchaillou		Illumina	2,400x	CLC Genomics workbench v. 6.5.1	1		1	1709442	38.6	1624	1582												Human, Homo sapiens									Positive	Cocci	No	No					HostAssociated		Genome sequence of streptococcus pyogenes strain STAB1102 (emm83), a human pathogen associated with skin tissue infection in Brittany.		99.6	99.3	100			Good	2014-12-09T00:45:55.359Z	2015-03-16T03:17:09.594Z
1440772.3	Streptococcus pyogenes STAB901		1440772	Complete	STAB901	serovar M44			MLST.Streptococcus_pyogenes.178				2014-07-22T00:00:00Z	-	PRJNA232121	SAMN03081523	GCA_000732385.1		CP007024.1	-	Bacteriology Service, CHU Pontchaillou Rennes, France		454	30x	CLC Genomics workbench v. 6.5.1	1		1	1795609	38.5	2029	1358												Human, Homo sapiens									Positive	Cocci									Invasive and epidemic strain of serotype M44 group A streptococcus;many frameshifted proteins		99.5	94.8	100	10.7		Good	2014-12-09T00:36:06.190Z	2015-03-16T03:17:09.594Z
1437007.3	Streptococcus pyogenes STAB902		1437007	Complete	STAB902				MLST.Streptococcus_pyogenes.406				2014-07-22T00:00:00Z	-	PRJNA231895	SAMN03081524	GCA_000732425.1		CP007041.1	NZ_CP007041.1	nicolas.soriano@univ-rennes1.fr		Illumina; PCR+Sanger	130	CLC Genomics workbench v. 6.5.1	1		1	1892124	38.5	1925	1809												Human, Homo sapiens																			S. pyogenes non-invasive M3 strain		99.7	99.5	100			Good	2014-12-08T22:57:13.933Z	2015-03-16T03:17:09.594Z
160491.19	Streptococcus pyogenes str. Manfredo	Streptococcus pyogenes str. Manfredo	160491	Complete	Manfredo	serovar M5			MLST.Streptococcus_pyogenes.99				2007-03-29T00:00:00Z	17012393	PRJNA270	SAMEA1705956	GCA_000009385.1		AM295007	NC_009332	Wellcome Trust Sanger Institute	complete				1		1	1841271	38.6	1935	1745		patient	isolated from a patient in the 1950's in Chicago	1950's	United States	USA: Chicago						Human, Homo sapiens									+	Coccus	No	No	Mesophilic	30-35	Non-halophilic	Facultative	Host-associated		 Streptococcus pyogenes strain Manfredo. This strain is a serotype M5 strain associated with acute rheumatic fever isolated from a patient in the 1950's in Chicago.		99.9	99.6	100			Good	2014-12-08T22:13:36.002Z	2015-03-16T03:17:09.594Z
1314.168	Streptococcus pyogenes strain 19615		1314	Complete	ATCC 19615				MLST.Streptococcus_pyogenes.8		ATCC:19615		2014-10-22T00:00:00Z	25258274	PRJNA244349	SAMN02905033	GCF_000743015.1	SRR3226963	CP008926	NZ_CP008926.1	Los Alamos National Laboratory		Illumina; 454	1062x	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths	1		1	1844804	38.48	1875	1775																					Positive	Cocci									Streptococcus pyogenes 19615 Genome Assembly	biomaterial_provider:USAMRIID	99.9	99.5	100			Good	2016-01-17T15:38:55.231Z	2016-01-17T15:38:55.231Z
1314.194	Streptococcus pyogenes strain 5448		1314	Complete	5448	emm 1			MLST.Streptococcus_pyogenes.28				2015-06-08T00:00:00Z		PRJNA252999	SAMN02866032	GCF_001021955.1		CP008776	NZ_CP008776.1	Helmholtz Centre for Infection Research		Illumina HiSeq 2000	872x	Velvet v. 1.0.20	1		1	1829516	38.5	1834	1723				1994	Canada	Canada:Ontario						Human, Homo sapiens			necrotizing fasciitis						Positive	Cocci	No							Necrotizing fasciitis	Genome sequencing of mouse-virulent S. pyogenes strain 5448		99.9	99.6	100			Good	2016-01-17T16:05:38.529Z	2016-01-17T16:05:38.529Z
1314.2	Streptococcus pyogenes strain AP1		1314	Complete	AP1				MLST.Streptococcus_pyogenes.28				2015-05-07T00:00:00Z		PRJNA242701	SAMN02716635	GCF_000993765.1		CP007537	NZ_CP007537.1	Helmholtz Centre for Infection Research		Illumina MiSeq	238x	Velvet v. 1.0.20	1		1	1908294	38.47	1973	1836		blood			Czech Republic	Czech Republic:Prague						Human, Homo sapiens			bacteremia						Positive	Cocci	No								whole genome sequence of the mouse-virulent S. pyogenes strain AP1, belonging to the frequent emm1 serotype. Sequenced within the Combacte project.		99.9	99.6	100			Good	2016-01-17T15:58:23.901Z	2016-01-17T15:58:23.901Z
1314.199	Streptococcus pyogenes strain D471		1314	Complete	D471	serovar emm6			MLST.Streptococcus_pyogenes.37				2015-06-02T00:00:00Z		PRJNA283214	SAMN03610015	GCF_001014305.1		CP011415	NZ_CP011415.1	Washington University School of Medicine		Illumina	119	DNASTAR SeqMan NGen v. 4.0.0	1		1	1811968	38.63	1810	1671				1971								Human, Homo sapiens			Rheumatic fever-associated											C					We report the complete genome assemblies of the group A Streptococcus pyogenes serotype emm6 strains D471 and its streptomycin-resistant derivative JRS4. Both of these well studied laboratory strains have been extensively characterized over the past three decades and have been instrumental in the discovery of multiple aspects of streptococcal pathogenesis.	collected_by:Rockefeller University Lancefield Collection	100	99.8	100			Good	2016-01-17T16:03:54.724Z	2016-01-17T16:03:54.724Z
1314.214	Streptococcus pyogenes strain FDAARGOS_149		1314	Complete					MLST.Streptococcus_pyogenes.28		FDA:FDAARGOS_149		2016-02-11T00:00:00Z		PRJNA231221	SAMN03996295	GCF_001559175.1	SRR2820672,SRR2820673,SRR2820674	CP014027	NZ_CP014027.1	US Food and Drug Administration		Pacbio	25.567x	HGAP3 v. Nov 2014	1		1	1839641	38.54	1848	1745		Peripheral blood		4/9/2014	United States	USA:DC						Human, Homo sapiens	male	3Y	Epidural Abscess																FDA, in collaboration with the National Center for Biotechnology Information (NCBI), the Department of Defense (DoD) and the Institute for Genome Sciences at the University of Maryland, established a publicly available, well-curated reference database (FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences; BioProject 231221) of regulatory-grade-quality sequences from diverse infectious microorganisms. This database, which is still growing, comprises data collected from multiple collaborators. Diagnostic test manufacturers develop sequence-based tests to identify infectious agents and/or to detect resistance or virulence markers; will use this database to advance their development programs and to support the regulatory science review of such tests. This work will facilitate the development of these tests, which are aimed at improving patient outcomes. Continued success of the database and adoption by the community is contingent on populating and curating the database, which in turn will support development of guidance and standards for clinical use of this technology. Discussions held at a relating public workshop on advancing regulatory science for high throughput sequencing devices for microbial identification and detection of antimicrobial resistance markers were essential to establish the safety and effectiveness of these devices.	collected_by:Children's National Hospital	99.9	99.6	100			Good	2016-03-01T19:56:03.570Z	2016-03-01T19:56:03.570Z
1314.19	Streptococcus pyogenes strain H293		1314	Complete	H293				MLST.Streptococcus_pyogenes.101				2015-07-21T00:00:00Z	26173696	PRJEB1935		GCF_001039695.1		HG316453		ICL-CFB					1		1	1726248	38.55	1674	1601																															The complete genome of the clinical M89 Streptococcus pyogenes strain H293 from a patient with necrotizing fasciitis and sepsis syndrome in the UK.		99.9	99.9	100			Good	2016-01-17T16:10:32.361Z	2016-01-17T16:10:32.361Z
1314.191	Streptococcus pyogenes strain HKU488		1314	Complete	HKU488	serovar M1			MLST.Streptococcus_pyogenes.28				2015-07-09T00:00:00Z		PRJNA289181	SAMN03846812	GCF_001051095.1		CP012045	NZ_CP012045.1	University of Queensland		PacBio	114	SMRT Portal - HGAP v. 2.2.0	1		1	1943415	38.45	1959	1882				08-Jan-2012	China	Hong Kong						Human, Homo sapiens			Scarlet Fever											C					Complete genome of Scarlet Fever-associated serotype M1 Streptococcus pyogenes strain HKU488		99.9	99.6	100	0.9		Good	2016-01-17T16:12:45.631Z	2016-01-17T16:12:45.631Z
1314.195	Streptococcus pyogenes strain M28PF1		1314	Complete	M28PF1				MLST.Streptococcus_pyogenes.52				2015-07-30T00:00:00Z	26184934	PRJNA284654	SAMN03733610	GCF_001020185.1		CP011535		INSERM		Illumina	100x	Velvet v. 2012; Geneious Pro v. 5.5.9	1		1	1896976	38.35	1899	1765		vaginal swab		2009	France	France: Alencon						Human, Homo sapiens			puerperal fever										Mesophilic	37 C		Microaerophilic	HostAssociated	Puerperal fever	etiological agent of streptococcal invasive diseases	collected_by:Centre National de Reference des Streptocoqques	99.9	99.6	100			Good	2016-01-17T16:05:13.700Z	2016-01-17T16:05:13.700Z
1314.202	Streptococcus pyogenes strain MEW123		1314	Complete	MEW123				MLST.Streptococcus_pyogenes.52				2016-01-25T00:00:00Z		PRJNA308987	SAMN04419117	GCF_001535565.1		CP014139	NZ_CP014139.1	University of Michigan		PacBio	300	Celera PBcR v. 8.3rc2; BWA-MEM v. 0.7.12;	1		1	1878699	38.29	1894	1738		throat		2012	United States	USA: St. Louis, MO						Human, Homo sapiens														C					Whole genome sequencing and assembly of Streptococcus pyogenes bacterial isolates important for understanding of human disease.	sample_type:whole organism	99.9	98.9	100	5		Good	2016-02-04T17:06:26.242Z	2016-02-04T17:06:26.242Z
1314.201	Streptococcus pyogenes strain MEW427		1314	Complete	MEW427				MLST.Streptococcus_pyogenes.39				2016-01-25T00:00:00Z		PRJNA308988	SAMN04419118	GCF_001535505.1		CP014138		University of Michigan		PacBio	300	Celera PBcR v. 8.3rc2; BWA-MEM v. 0.7.12;	1		1	1814455	38.51	1869	1691		throat		2015	United States	USA: Ann Arbor, MI						Human, Homo sapiens														C					Whole genome sequencing and assembly of Streptococcus pyogenes strain MEW427, a strain relevant to human disease pathogenesis.;many frameshifted proteins	sample_type:whole organism	100	98.1	100	3.4		Good	2016-02-04T17:05:19.705Z	2016-02-04T17:05:19.705Z
1314.212	Streptococcus pyogenes strain MTB313		1314	Complete	MTB313	serovar M1			MLST.Streptococcus_pyogenes.28				2015-06-04T00:00:00Z	25883280	PRJDB1654	SAMD00000328	GCA_001547815.1		AP014572		Kitasato Institute of Life Sciences		454 GS Jr; ABI 3730	15x		1		1	1745332	38.52	1852	1758		the cerebrospinal fluid of a single patient suffering from acute streptococcal meningitis	isolated on sheep-blood agar plates at the same time from the cerebrospinal fluid of a single patient suffering from acute streptococcal meningitis	2011	Japan	Japan: Hikone-shi				0m	env_biome:urban biome	Human, Homo sapiens			acute streptococcal meningitis																Two Streptococcus pyogenes serotype M1 (emm1) strains with mucoid (MTB313) and nonmucoid (MTB314) colony morphologies of were isolated on sheep-blood agar plates at the same time from the cerebrospinal fluid of a single patient suffering from acute streptococcal meningitis. The whole-genome sequencing and comparative genomic analysis of MTB313 and MTB314 revealed that only MTB313 carried the amber codon within rocA (a positive regulator of covR). It is common knowledge that the CovR/CovS two-component regulatory system (also known as CsrR/CsrS) suppresses the expression of multiple virulence genes including hasA (hyaluronic acid [HA] capsule synthesis), whereas the covR/covS mutation enhances the expression of speB (cysteine protease) and does not affect the streptolysisn O (SLO) expression. First, MAT101 was generated from MTB313 by introducing pRocA, which contained the full-length rocA of MTB314 in the cloning plasmid pLZ12-Km2. Simultaneously, MAT100 was also generated by introducing pLZ12-Km2 into MTB313. Then, MTB313 and MAT100 showed the large quantities of cell-associated HA in the cell pellets and the small quantities of SpeB associated with low activities in the culture supernatants. In contrast, MTB314 and MAT101 showed the opposite results. Meanwhile, the SLO production was much the same among these four strains in the culture supernatants. Finally, when the mortality rates by two weeks of these four strains were examined in a CD46-expressing transgenic mouse model of subcutaneous infection into both hind footpads, the higher mortalities were observed in the MTB313- or MAT100-infected mice than in the MTB314- or MAT101-infected mice. These results clearly indicate that the point mutation in the rocA gene of S. pyogenes led to the high-pathogenicity phenotype associated with the suppression of covR expression, which occurred within the patient.;many frameshifted proteins;validation errors		99.9	97.8	100	4.2		Good	2016-03-01T06:38:45.809Z	2016-03-01T06:38:45.809Z
1314.213	Streptococcus pyogenes strain MTB314		1314	Complete	MTB314	serovar M1			MLST.Streptococcus_pyogenes.28				2015-06-04T00:00:00Z	25883280	PRJDB1668	SAMD00000332	GCF_001547835.1		AP014585	NZ_AP014585.1	Kitasato Institute of Life Sciences		454 GS Jr; ABI 3730	40x		1		1	1744827	38.51	1737	1658		the cerebrospinal fluid of a single patient suffering from acute streptococcal meningitis	isolated on sheep-blood agar plates at the same time from the cerebrospinal fluid of a single patient suffering from acute streptococcal meningitis	2011	Japan	Japan: Hikone-shi				0m	env_biome:urban biome	Human, Homo sapiens			acute streptococcal meningitis																Two Streptococcus pyogenes serotype M1 (emm1) strains with mucoid (MTB313) and nonmucoid (MTB314) colony morphologies of were isolated on sheep-blood agar plates at the same time from the cerebrospinal fluid of a single patient suffering from acute streptococcal meningitis. The whole-genome sequencing and comparative genomic analysis of MTB313 and MTB314 revealed that only MTB313 carried the amber codon within rocA (a positive regulator of covR). It is common knowledge that the CovR/CovS two-component regulatory system (also known as CsrR/CsrS) suppresses the expression of multiple virulence genes including hasA (hyaluronic acid [HA] capsule synthesis), whereas the covR/covS mutation enhances the expression of speB (cysteine protease) and does not affect the streptolysisn O (SLO) expression. First, MAT101 was generated from MTB313 by introducing pRocA, which contained the full-length rocA of MTB314 in the cloning plasmid pLZ12-Km2. Simultaneously, MAT100 was also generated by introducing pLZ12-Km2 into MTB313. Then, MTB313 and MAT100 showed the large quantities of cell-associated HA in the cell pellets and the small quantities of SpeB associated with low activities in the culture supernatants. In contrast, MTB314 and MAT101 showed the opposite results. Meanwhile, the SLO production was much the same among these four strains in the culture supernatants. Finally, when the mortality rates by two weeks of these four strains were examined in a CD46-expressing transgenic mouse model of subcutaneous infection into both hind footpads, the higher mortalities were observed in the MTB313- or MAT100-infected mice than in the MTB314- or MAT101-infected mice. These results clearly indicate that the point mutation in the rocA gene of S. pyogenes led to the high-pathogenicity phenotype associated with the suppression of covR expression, which occurred within the patient.		99.9	99.4	100			Good	2016-03-01T06:37:18.669Z	2016-03-01T06:37:18.669Z
1314.192	Streptococcus pyogenes strain NGAS322		1314	Complete	NGAS322				MLST.Streptococcus_pyogenes.188				2015-08-17T00:00:00Z		PRJNA243328	SAMN03274509	GCF_001267805.1		CP010449	NZ_CP010449.1	Public Health Ontario		SMRT PacBio	114X	Celera v. 7.0; Quiver	1		1	1950469	38.32	1959	1812																					Positive	Cocci									Closed genome for strains of Streptococcus pyogenes that did not previously contain a closed genome reference.		99.9	99.7	100			Good	2016-01-17T17:02:45.890Z	2016-01-17T17:02:45.890Z
1314.196	Streptococcus pyogenes strain NGAS327		1314	Complete	NGAS327				MLST.Streptococcus_pyogenes.5				2015-06-03T00:00:00Z		PRJNA243328	SAMN02715759	GCF_001019695.1		CP007562	NZ_CP007562.1	Public Health Ontario		PacBio	195.0x	Celera Assembler v. 7.	1		1	1702054	38.62	1640	1546		human																			Positive	Cocci									Closed genome for strains of Streptococcus pyogenes that did not previously contain a closed genome reference.		99.9	99.8	100			Good	2016-01-17T16:05:12.822Z	2016-01-17T16:05:12.822Z
1314.197	Streptococcus pyogenes strain NGAS596		1314	Complete	NGAS596				MLST.Streptococcus_pyogenes.334				2015-06-03T00:00:00Z		PRJNA243328	SAMN02715758	GCF_001019675.1		CP007561	NZ_CP007561.1	Public Health Ontario		PacBio	220.0x	Celera Assembler v. 7.0	1		1	1791306	38.53	1755	1626		human																			Positive	Cocci									Closed genome for strains of Streptococcus pyogenes that did not previously contain a closed genome reference.		99.9	99.8	100	0.9		Good	2016-01-17T16:05:12.460Z	2016-01-17T16:05:12.460Z
1314.193	Streptococcus pyogenes strain NGAS638		1314	Complete	NGAS638				MLST.Streptococcus_pyogenes.182				2015-08-17T00:00:00Z		PRJNA243328	SAMN03274510	GCF_001267845.1		CP010450	NZ_CP010450.1	Public Health Ontario		SMRT PacBio	308X	Celera v. 7.0; Quiver	1		1	1791401	38.56	1774	1654																					Positive	Cocci									Closed genome for strains of Streptococcus pyogenes that did not previously contain a closed genome reference.		99.9	99.8	100			Good	2016-01-17T17:02:46.659Z	2016-01-17T17:02:46.659Z
1314.198	Streptococcus pyogenes strain NGAS743		1314	Complete	NGAS743				MLST.Streptococcus_pyogenes.62				2015-06-03T00:00:00Z		PRJNA243328	SAMN02715744	GCF_001019635.1		CP007560	NZ_CP007560.1	Public Health Ontario		PacBio	196.0x	Celera Assembler v. 7.0	1		1	1915554	38.5	1941	1807		human																			Positive	Cocci									Closed genome for strains of Streptococcus pyogenes that did not previously contain a closed genome reference.		99.9	99.8	100			Good	2016-01-17T16:05:11.714Z	2016-01-17T16:05:11.714Z
1314.189	Streptococcus pyogenes strain STAB10015		1314	Complete	STAB10015				MLST.Streptococcus_pyogenes.52				2015-07-30T00:00:00Z	26184948	PRJNA278400	SAMN03418291	GCF_001023495.1		CP011068	NZ_CP011068.1	Universite de Rennes 1		Illumina	1900	CLC Genomic Workbench v. 6.5.1	1		1	1950454	38.25	1949	1810		1,5 year-old girl (2009) and STAB1001 from a 3,3 years-old boy (2010) with perianal streptococcal cellulitis (anusitis)‏	isolated from a 1,5 year-old girl (2009) and STAB1001 from a 3,3 years-old boy (2010) with perianal streptococcal cellulitis (anusitis)‏ in French Brittany	2010							env_biome:not applicable	Human, Homo sapiens		5 year																	STAB905 was isolated from a 1,5 year-old girl (2009) and STAB1001 from a 3,3 years-old boy (2010) with perianal streptococcal cellulitis (anusitis)‏ in French Brittany.		99.9	99.8	100	0.9		Good	2016-01-17T16:06:04.094Z	2016-01-17T16:06:04.094Z
1046629.4	Streptococcus salivarius 57.I	Streptococcus salivarius 57.I	1046629	Complete	57.I								2011-07-05T00:00:00Z	21914897	PRJNA68129	SAMN02603111	GCA_000305335.1		CP002888	-	Chang Gung University, Taiwan	complete				1		1	2138805	39.93	1917	1941																										-					Streptococcus salivarius 57.I.This strain will be used for comparative genome analysis.		99.6	99.3	99.8	1.6		Good	2014-12-08T22:13:36.022Z	2015-03-16T03:17:09.594Z
347254.3	Streptococcus salivarius CCHSS3	Streptococcus salivarius JIM8780	1048332	Complete	CCHSS3								2011-06-27T00:00:00Z		PRJNA67173	SAMEA2272545	GCA_000253335.1		FR873481	NC_015760	Institut National de la Recherche Agronomique (INRA)	complete				1		1	2217184	39.87	1985	2027																										-					The commensal bacterium Streptococcus salivarius is predominant specie of the human oropharyngeal tract and exerts an important role in oral ecology.		99.6	99.3	99.5	1.9		Good	2014-12-08T22:13:36.032Z	2015-03-16T03:17:09.594Z
347253.5	Streptococcus salivarius JIM8777	Streptococcus salivarius JIM8777	347253	Complete	JIM8777								2011-06-27T00:00:00Z	21742871	PRJNA67171	SAMEA2272047	GCA_000253315.1		FR873482	NC_017595.1	Institut National de la Recherche Agronomique (INRA)	complete				1		1	2210574	40.07	1941	1979																										-					The commensal bacterium Streptococcus salivarius is predominant specie of the human oropharyngeal tract and exerts an important role in oral ecology. The sample was isolated from the oral cavity of a healthy dentate infant		99.6	99.1	99.8	1.6		Good	2014-12-08T22:13:36.041Z	2015-03-16T03:17:09.594Z
1304.182	Streptococcus salivarius strain JF		1304	Complete	JF								2016-02-01T00:00:00Z		PRJNA308383	SAMN04395122	GCF_001543085.1		CP014144	NZ_CP014144.1	Xintai People Hospital		PacBio	>200x	SMRT analysis v. 2.3.0	1		1	2191044	40.19	2011	1944		oral		2015-10-01	China	China: Xintai						Human, Homo sapiens														C					This strain is a Bacteriocin-producing oral probiotic.	sample_type:whole organism	99.8	99	99.5	2.1		Good	2016-02-29T22:12:18.471Z	2016-02-29T22:12:18.471Z
